age,gender,total_trips,days_since_last_trip,trips_30d,completed_trips_30d,cancelled_trips_30d,total_fare_30d,total_distance_30d,promo_used_trips_30d,total_events_30d,Cluster,city_Barcelona,city_Berlin,city_London,city_Milan,income_level_low,income_level_medium,signup_channel_Organic,signup_channel_Partnership,signup_channel_Referral,persona_Casual Rider,persona_Commuter,persona_Tourist,churned
0.5769230769230769,0,-0.5789473684210527,1.7916666666666667,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.07692307692307693,-1.0,0,0,0,0,0,1,1,0,0,0,1,0,1.0
-0.5384615384615384,0,1.5263157894736843,2.0416666666666665,0.5,0.6666666666666666,0.0,1.216488962624032,0.3758518091947405,0.0,-0.7307692307692307,0.5,0,0,1,0,0,0,1,0,0,0,1,0,1.0
-0.2692307692307692,1,-1.0,0.08333333333333333,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.9230769230769231,-1.0,0,1,0,0,0,1,0,0,1,0,0,0,1.0
0.038461538461538464,0,-0.5263157894736842,-0.375,-0.25,-0.3333333333333333,0.0,-0.1790073230268511,-0.18197523754678946,0.0,0.2692307692307692,-0.5,0,0,0,0,0,1,0,0,1,0,0,1,0.0
-0.07692307692307693,1,-0.10526315789473684,1.1666666666666667,2.75,3.6666666666666665,0.0,4.267433136432324,3.608791630674729,1.0,-0.11538461538461539,0.0,0,0,1,0,0,0,1,0,0,0,1,0,0.0
0.15384615384615385,2,-0.3157894736842105,-0.16666666666666666,2.0,1.6666666666666667,3.0,1.3403358236555962,2.2900470294654,1.0,0.4230769230769231,0.0,0,1,0,0,0,1,1,0,0,0,0,0,0.0
-0.2692307692307692,1,0.7894736842105263,-0.375,0.0,0.0,0.0,0.05938731732059639,-0.3274786447835684,0.0,0.6153846153846154,-0.5,0,0,1,0,0,0,0,0,0,0,1,0,0.0
0.3076923076923077,0,-0.10526315789473684,1.25,-0.25,-0.6666666666666666,1.0,-0.5531685564232351,-0.2434014780689125,0.0,-0.5769230769230769,0.5,0,1,0,0,0,1,0,0,1,0,0,1,1.0
-0.6153846153846154,1,0.9473684210526315,0.375,0.5,0.3333333333333333,1.0,0.1979436348842371,0.2295805739514349,2.0,0.6153846153846154,-0.5,0,1,0,0,0,1,0,0,1,0,0,0,0.0
0.8076923076923077,1,0.10526315789473684,-0.4166666666666667,-0.25,-0.3333333333333333,0.0,-0.4440311519237476,-0.4902581821671945,0.0,0.038461538461538464,0.5,1,0,0,0,1,0,0,0,0,0,0,0,0.0
0.5769230769230769,2,-1.105263157894737,0.6666666666666666,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,0.7692307692307693,-1.0,0,0,1,0,0,0,0,1,0,0,1,0,0.0
0.6153846153846154,0,-0.3157894736842105,0.08333333333333333,0.25,0.3333333333333333,0.0,-0.12765103082434245,0.18120740954026307,1.0,-0.34615384615384615,0.5,1,0,0,0,1,0,0,0,1,0,1,0,0.0
-0.7692307692307693,2,0.21052631578947367,-0.08333333333333333,0.0,0.0,0.0,0.3206069764247145,-0.33054995680967453,1.0,-0.5,0.5,0,0,1,0,0,0,1,0,0,1,0,0,1.0
0.2692307692307692,0,-0.15789473684210525,0.75,0.0,0.0,0.0,0.05135629220250864,-0.11440637297245412,0.0,-0.3076923076923077,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0.0
-0.9230769230769231,2,1.368421052631579,0.375,-0.25,-0.3333333333333333,0.0,-0.28214259296439936,-0.5624340147806891,0.0,0.6153846153846154,-0.5,0,0,1,0,0,0,1,0,0,0,0,0,0.0
-0.6538461538461539,2,-0.10526315789473684,-0.5833333333333334,-0.25,-0.3333333333333333,0.0,-0.33032874367292603,-0.31097034264324785,0.0,-0.11538461538461539,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0.0
0.5769230769230769,2,-0.631578947368421,-0.4166666666666667,0.0,0.0,0.0,-0.27580230997643534,-0.35972742105768296,0.0,1.6538461538461537,-0.5,1,0,0,0,1,0,1,0,0,1,0,0,0.0
0.8076923076923077,0,-1.105263157894737,-0.375,-0.25,-0.3333333333333333,0.0,-0.31490072173554684,-0.3612630770707361,0.0,-0.9230769230769231,0.5,0,0,1,0,0,0,0,0,0,0,0,0,0.0
0.9615384615384616,0,-1.0,-0.4583333333333333,0.5,0.0,2.0,0.217344900827407,0.5808618869373261,1.0,-0.6538461538461539,0.5,0,0,0,1,0,1,0,0,1,0,1,0,0.0
-0.8076923076923077,1,0.3157894736842105,-0.125,2.0,1.6666666666666667,3.0,1.5785613897900315,2.711968519051732,0.0,-0.7692307692307693,0.0,0,0,0,1,0,1,0,0,1,0,0,1,1.0
0.0,2,-0.47368421052631576,-0.5,-0.25,-0.3333333333333333,0.0,-0.2117654517979986,-0.39044054131874456,0.0,0.23076923076923078,-0.5,0,1,0,0,0,1,1,0,0,1,0,0,0.0
0.8846153846153846,0,0.15789473684210525,-0.5833333333333334,0.0,-0.3333333333333333,1.0,-0.238141029027929,-0.21000095978500813,0.0,-1.3076923076923077,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0.0
0.5,2,-0.9473684210526315,0.20833333333333334,-0.25,-0.3333333333333333,0.0,-0.22909555863176698,-0.4772051060562434,0.0,0.8076923076923077,-0.5,0,0,0,1,0,1,0,0,1,0,1,0,0.0
-0.15384615384615385,0,-0.3684210526315789,2.0833333333333335,1.25,1.6666666666666667,0.0,1.2179683619878903,0.9824359343507056,1.0,0.6538461538461539,-0.5,0,0,0,0,0,1,0,0,1,1,0,0,0.0
0.7307692307692307,2,0.6842105263157895,0.3333333333333333,0.5,0.0,2.0,0.1053755032599622,0.49140992417698454,0.0,-0.23076923076923078,0.5,0,0,1,0,0,0,0,0,0,0,0,1,1.0
-0.07692307692307693,2,0.42105263157894735,0.4166666666666667,0.25,0.0,1.0,0.29866959728635895,0.5647374988002688,0.0,-0.5384615384615384,0.5,0,0,1,0,0,0,1,0,0,0,0,0,0.0
0.07692307692307693,0,0.7894736842105263,0.08333333333333333,0.0,0.0,0.0,-0.3531537624295965,-0.26144543622228616,1.0,-0.6538461538461539,0.5,1,0,0,0,1,0,0,0,1,0,0,0,0.0
0.07692307692307693,1,0.9473684210526315,0.4166666666666667,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,0.6923076923076923,-1.0,0,1,0,0,0,1,0,0,0,0,0,0,0.0
-0.07692307692307693,0,1.3157894736842106,0.125,1.25,1.3333333333333333,1.0,1.1922268130567564,1.3475381514540743,1.0,-0.8076923076923077,0.5,0,1,0,0,0,1,0,0,1,1,0,0,1.0
0.6923076923076923,0,-0.631578947368421,-0.5833333333333334,-0.25,-0.3333333333333333,0.0,-0.38041697927784185,-0.4157788655341203,0.0,0.3076923076923077,-0.5,0,1,0,0,0,1,1,0,0,0,0,0,0.0
0.9230769230769231,1,-0.8947368421052632,0.4166666666666667,-0.25,-0.3333333333333333,0.0,-0.0705884839326662,-0.5689605528361646,0.0,-0.23076923076923078,0.5,0,1,0,0,0,1,1,0,0,0,0,1,1.0
0.2692307692307692,2,-1.105263157894737,1.1666666666666667,0.0,0.0,0.0,-0.16125453066055181,0.27641808234955384,0.0,0.9230769230769231,-0.5,1,0,0,0,1,0,0,1,0,0,1,0,0.0
0.07692307692307693,2,-0.47368421052631576,-0.3333333333333333,-0.25,-0.6666666666666666,1.0,-0.554943835659865,-0.6054323831461752,1.0,-0.2692307692307692,-1.0,1,0,0,0,1,0,0,0,0,0,1,0,0.0
-0.6923076923076923,1,1.4736842105263157,-0.2916666666666667,2.0,2.6666666666666665,0.0,3.2333329810953906,2.039351185334485,0.0,0.19230769230769232,0.0,0,0,1,0,0,0,0,0,1,0,0,1,1.0
-0.23076923076923078,1,-0.15789473684210525,0.0,2.75,3.6666666666666665,0.0,2.8444622911669297,2.856704098281985,2.0,-0.38461538461538464,0.0,0,0,0,0,0,1,0,0,0,1,0,0,0.0
-0.4230769230769231,2,0.5263157894736842,0.7916666666666666,0.5,0.6666666666666666,0.0,0.6843278771675843,0.49409732219982727,1.0,-0.3076923076923077,0.5,0,1,0,0,0,1,0,0,1,0,0,1,0.0
0.11538461538461539,2,0.05263157894736842,-0.4583333333333333,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,0.9230769230769231,-1.0,0,0,0,0,0,1,0,0,1,0,0,0,0.0
0.7692307692307693,1,-0.47368421052631576,-0.5,0.5,0.6666666666666666,0.0,0.3554785328585166,0.1612438813705731,1.0,1.0384615384615385,-0.5,0,0,0,1,0,1,1,0,0,0,0,1,0.0
-0.34615384615384615,2,-0.05263157894736842,0.0,0.25,0.0,1.0,-0.28379106654127,-0.19349265764468757,0.0,0.34615384615384615,-0.5,1,0,0,0,1,0,0,1,0,0,1,0,0.0
-0.038461538461538464,2,-1.105263157894737,0.8333333333333334,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,0.6538461538461539,-1.0,0,0,0,1,0,1,0,1,0,0,0,1,0.0
-0.6153846153846154,2,0.2631578947368421,-0.5416666666666666,0.0,0.0,0.0,-0.2595289169739943,0.3290143007966216,0.0,0.6153846153846154,-0.5,0,0,0,0,0,1,0,1,0,0,0,1,0.0
0.4230769230769231,1,1.0,-0.5833333333333334,0.0,-0.3333333333333333,1.0,-0.12410047235108262,-0.40003839140032627,0.0,1.0,-0.5,0,0,0,0,0,1,0,0,1,0,0,1,0.0
0.9615384615384616,1,-0.3157894736842105,-0.4166666666666667,0.0,0.0,0.0,0.046918094110933804,-0.0157404741337939,0.0,-0.9230769230769231,0.5,0,0,0,1,0,1,0,0,0,0,1,0,1.0
-0.2692307692307692,1,-0.10526315789473684,-0.2916666666666667,2.25,2.6666666666666665,1.0,2.582228186784737,2.1979076686822157,2.0,1.5384615384615385,-0.5,0,1,0,0,0,1,0,1,0,1,0,0,1.0
0.7307692307692307,1,-0.7368421052631579,-0.4583333333333333,0.0,0.0,0.0,0.12046537677131657,-0.14550340723677893,0.0,-0.6153846153846154,0.5,0,0,0,1,0,1,0,0,0,1,0,0,1.0
0.15384615384615385,0,0.3684210526315789,0.3333333333333333,0.75,1.0,0.0,1.4090222226918732,0.600825415107016,2.0,0.6153846153846154,-0.5,0,0,1,0,0,0,0,1,0,0,0,0,0.0
-0.23076923076923078,2,0.15789473684210525,0.375,0.0,0.0,0.0,0.2079612820052202,-0.10058546885497646,0.0,0.07692307692307693,0.5,0,1,0,0,0,1,0,0,0,0,1,0,0.0
-0.07692307692307693,2,-0.5789473684210527,-0.4166666666666667,0.5,0.6666666666666666,0.0,0.3394164826223411,0.29522986850945393,2.0,0.15384615384615385,-0.5,0,0,0,1,0,1,0,0,0,0,1,0,0.0
-0.11538461538461539,0,0.3684210526315789,0.9166666666666666,5.25,6.333333333333333,2.0,7.237982521953231,4.806219406852865,3.0,0.15384615384615385,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0.0
0.38461538461538464,1,0.6842105263157895,2.0833333333333335,0.25,0.3333333333333333,0.0,0.7211015184977758,0.18696611958921205,1.0,-0.23076923076923078,0.5,0,0,1,0,0,0,1,0,0,1,0,0,0.0
-0.7692307692307693,2,-0.21052631578947367,0.16666666666666666,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,0.5769230769230769,-1.0,0,0,0,0,0,1,0,1,0,1,0,0,0.0
-0.46153846153846156,1,1.5263157894736843,0.8333333333333334,2.5,2.6666666666666665,2.0,3.0272737839865593,1.8761877339475956,0.0,-0.2692307692307692,0.0,0,0,1,0,0,0,0,1,0,1,0,0,1.0
0.9230769230769231,1,0.47368421052631576,0.125,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.5769230769230769,-1.0,0,1,0,0,0,1,1,0,0,0,0,1,0.0
0.9230769230769231,0,-0.6842105263157895,-0.4166666666666667,0.0,0.0,0.0,-0.07101116946519713,-0.20193876571647942,1.0,-0.5,0.5,0,1,0,0,0,1,0,0,0,1,0,0,0.0
0.2692307692307692,0,-0.5789473684210527,0.4583333333333333,-0.25,-0.3333333333333333,0.0,-0.19485803049676118,-0.4092523274786447,0.0,0.8846153846153846,-0.5,0,0,0,0,0,1,0,0,1,0,0,0,0.0
-0.9615384615384616,1,1.263157894736842,1.125,0.5,0.6666666666666666,0.0,0.690456817389283,0.47874076206929655,1.0,0.038461538461538464,0.5,0,1,0,0,0,1,0,1,0,1,0,0,0.0
-0.6923076923076923,0,1.263157894736842,0.875,0.25,0.3333333333333333,0.0,0.5655532425263916,0.18888568960552843,0.0,-0.4230769230769231,0.5,0,0,1,0,0,0,0,0,1,0,1,0,0.0
0.5384615384615384,0,0.2631578947368421,-0.5416666666666666,1.25,1.0,2.0,0.9823211776018939,0.9778289663115461,3.0,0.11538461538461539,-0.5,0,1,0,0,0,1,0,0,1,0,0,0,0.0
-0.8461538461538461,2,-0.15789473684210525,-0.5416666666666666,0.25,0.3333333333333333,0.0,0.32652457388014755,0.22727708993185533,2.0,0.8846153846153846,-0.5,0,0,0,1,0,1,0,0,1,0,0,1,0.0
-0.8076923076923077,2,-0.9473684210526315,-0.375,0.0,0.0,0.0,-0.18386820665095688,-0.12899510509645837,1.0,-0.038461538461538464,0.5,0,0,0,1,0,1,0,0,1,0,0,1,0.0
0.5769230769230769,2,-0.10526315789473684,-0.5416666666666666,0.0,0.0,0.0,-0.04015512559043883,-0.21959880986658983,0.0,-0.15384615384615385,0.5,0,1,0,0,0,1,0,1,0,0,1,0,0.0
-0.8461538461538461,2,0.21052631578947367,-0.375,1.0,1.3333333333333333,0.0,1.2071898809083514,0.907572703714368,1.0,-0.07692307692307693,0.5,0,1,0,0,0,1,0,0,0,0,0,1,0.0
0.23076923076923078,0,1.0,-0.08333333333333333,0.25,0.3333333333333333,0.0,0.2572041465450741,0.2794893943756599,2.0,1.0,-0.5,0,0,1,0,0,0,1,0,0,1,0,0,0.0
0.7692307692307693,0,1.5263157894736843,1.0,0.75,0.3333333333333333,2.0,0.9645261166823416,0.39965447739706306,3.0,1.0769230769230769,-0.5,0,0,1,0,0,0,0,1,0,0,1,0,0.0
0.5,1,-0.7368421052631579,0.0,1.75,2.0,1.0,2.261283061933998,2.0646895095498614,2.0,-0.07692307692307693,0.0,0,1,0,0,0,1,0,0,1,0,0,1,0.0
0.8076923076923077,2,-0.7894736842105263,-0.08333333333333333,-0.25,-0.3333333333333333,0.0,-0.4233195608297318,-0.3178807947019867,0.0,0.15384615384615385,-1.0,1,0,0,0,1,0,0,1,0,1,0,0,0.0
0.7307692307692307,2,-0.5789473684210527,0.16666666666666666,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,1.0,-1.0,0,0,0,1,0,1,1,0,0,0,0,0,0.0
0.6923076923076923,2,-0.10526315789473684,1.25,0.0,0.0,0.0,-0.2692506842222058,0.2606776082157598,1.0,0.2692307692307692,-0.5,0,0,0,1,0,1,0,0,1,0,0,1,0.0
0.15384615384615385,1,0.0,-0.3333333333333333,0.0,0.0,0.0,-0.15258947724366764,-0.1566369133314137,0.0,-0.2692307692307692,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0.0
-0.5,0,0.9473684210526315,-0.375,0.0,-0.3333333333333333,1.0,-0.2397472340515465,0.22458969190901243,0.0,-0.2692307692307692,0.5,0,1,0,0,0,1,0,0,1,1,0,0,0.0
0.15384615384615385,1,1.5263157894736843,-0.2916666666666667,1.25,1.6666666666666667,0.0,1.7431551361575777,0.8369325271139266,1.0,0.2692307692307692,-0.5,0,0,1,0,0,0,0,0,0,0,1,0,1.0
-0.5769230769230769,1,-0.7894736842105263,-0.25,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,0.23076923076923078,-1.0,0,0,0,1,0,1,0,0,1,1,0,0,1.0
0.2692307692307692,2,0.15789473684210525,-0.08333333333333333,0.0,0.0,0.0,0.005494911922902193,-0.05528361646991065,0.0,0.19230769230769232,-0.5,0,1,0,0,0,1,0,0,0,0,0,1,0.0
0.4230769230769231,0,-0.3157894736842105,-0.5833333333333334,0.25,0.3333333333333333,0.0,0.0631914871133748,-0.02533832421537576,0.0,0.34615384615384615,-0.5,0,0,0,1,0,1,0,0,1,1,0,0,0.0
-0.8076923076923077,2,-0.2631578947368421,1.0416666666666667,-0.25,-0.3333333333333333,0.0,-0.26333308676677275,-0.5547557347154237,0.0,0.8076923076923077,-0.5,1,0,0,0,1,0,1,0,0,0,0,1,1.0
0.8076923076923077,1,1.5263157894736843,-0.5416666666666666,0.5,0.3333333333333333,1.0,0.6239261145689138,0.7920145887321242,0.0,-0.6538461538461539,0.5,0,0,1,0,0,0,0,0,1,0,0,1,0.0
0.2692307692307692,1,0.3684210526315789,0.875,-0.25,-0.3333333333333333,0.0,-0.356535246689844,-0.5305691525098377,0.0,0.0,0.5,0,0,0,0,0,1,0,1,0,0,0,0,1.0
-0.38461538461538464,0,-1.105263157894737,-0.5833333333333334,0.25,-0.3333333333333333,2.0,0.1063054114315302,0.141280353200883,1.0,-1.0769230769230769,0.5,0,0,1,0,0,0,1,0,0,0,1,0,0.0
0.34615384615384615,1,0.0,-0.5,0.75,0.6666666666666666,1.0,0.7477729756004778,-0.2422497360591227,1.0,-1.0769230769230769,0.5,1,0,0,0,1,0,0,1,0,0,1,0,1.0
-0.5769230769230769,1,0.42105263157894735,0.5833333333333334,0.0,0.0,0.0,-0.05811926072300354,0.028793550244745315,0.0,0.6153846153846154,-0.5,0,0,0,1,0,1,0,0,1,0,0,0,0.0
0.23076923076923078,2,0.5789473684210527,-0.5833333333333334,1.0,1.3333333333333333,0.0,1.6846131899020431,0.8380842691237163,0.0,0.5384615384615384,-0.5,0,0,1,0,0,0,0,0,1,0,1,0,0.0
0.038461538461538464,1,-1.105263157894737,-0.5833333333333334,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,0.4230769230769231,-1.0,0,0,0,1,0,1,0,1,0,0,0,1,0.0
-0.4230769230769231,2,-0.05263157894736842,1.4166666666666667,0.0,0.0,0.0,-0.12342417549903313,0.04875707841443529,1.0,0.15384615384615385,0.5,1,0,0,0,1,0,0,0,1,0,1,0,1.0
0.038461538461538464,1,-0.7368421052631579,0.6666666666666666,2.5,2.6666666666666665,2.0,2.726194879164774,2.2984931375371915,0.0,0.46153846153846156,0.0,0,0,0,0,0,1,0,0,0,0,0,1,1.0
0.23076923076923078,2,1.105263157894737,-0.3333333333333333,1.25,0.3333333333333333,4.0,0.5028689780520539,0.87609175544678,2.0,-0.5769230769230769,0.0,0,0,1,0,0,0,0,1,0,1,0,0,0.0
0.7307692307692307,1,-0.05263157894736842,-0.125,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.9230769230769231,-1.0,1,0,0,0,1,0,0,1,0,1,0,0,1.0
0.9230769230769231,1,-0.5263157894736842,0.625,2.25,3.0,0.0,2.4568596578360617,1.8961512621172856,0.0,0.7692307692307693,-0.5,0,0,0,1,0,1,1,0,0,0,0,0,1.0
-0.6153846153846154,1,-0.5263157894736842,-0.25,0.0,0.0,0.0,0.13462534211110294,-0.1904213456185814,0.0,-0.2692307692307692,0.5,0,0,0,1,0,1,0,0,0,0,1,0,0.0
-0.19230769230769232,2,-0.47368421052631576,-0.5833333333333334,-0.25,-0.3333333333333333,0.0,-0.21937379138355545,-0.38429791726653223,0.0,-0.9230769230769231,0.5,0,0,0,0,0,1,0,0,1,0,1,0,0.0
-0.9615384615384616,0,0.10526315789473684,0.08333333333333333,0.25,0.0,1.0,0.14447391501907375,-0.04722142240138204,1.0,-0.19230769230769232,0.5,0,0,0,0,0,1,0,0,1,1,0,0,1.0
-0.6153846153846154,2,0.3684210526315789,-0.4583333333333333,-0.25,-0.3333333333333333,0.0,-0.37682415225132887,-0.24532104808522887,0.0,-0.15384615384615385,0.5,0,0,0,1,0,1,0,0,0,0,0,0,0.0
-0.19230769230769232,2,-0.3684210526315789,-0.20833333333333334,0.0,0.0,0.0,-0.04395929538321732,-0.03455226029369416,0.0,-0.5,0.5,0,1,0,0,0,1,0,1,0,1,0,0,0.0
0.34615384615384615,2,-0.9473684210526315,-0.5416666666666666,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.6538461538461539,-1.0,0,0,0,1,0,1,0,0,0,0,0,1,0.0
0.34615384615384615,0,-0.7368421052631579,-0.125,2.0,2.6666666666666665,0.0,1.5958492280705467,2.151837988290623,2.0,0.5,-0.5,0,0,0,1,0,1,0,0,0,0,0,0,0.0
-0.8846153846153846,2,-0.7368421052631579,0.625,0.5,0.3333333333333333,1.0,0.3724282227130071,0.1474229772530953,2.0,-0.8461538461538461,0.5,0,0,0,0,0,1,0,1,0,0,1,0,0.0
0.6153846153846154,1,-0.10526315789473684,1.625,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.19230769230769232,-1.0,0,0,0,0,0,1,1,0,0,0,0,1,0.0
-0.2692307692307692,0,1.5263157894736843,2.0833333333333335,0.25,0.3333333333333333,0.0,0.6769308803482931,0.30137249256166626,0.0,-0.34615384615384615,0.5,0,0,1,0,0,0,0,1,0,1,0,0,1.0
-0.7692307692307693,0,0.3157894736842105,-0.4166666666666667,0.0,0.0,0.0,0.13462534211110294,-0.24724061810154518,0.0,-0.7692307692307693,0.5,1,0,0,0,1,0,0,0,0,0,1,0,0.0
0.19230769230769232,1,-0.631578947368421,-0.5,0.25,0.3333333333333333,0.0,0.06551625754229501,-0.38391400326326897,0.0,0.23076923076923078,-0.5,1,0,0,0,1,0,0,0,1,0,1,0,0.0
0.9230769230769231,1,-0.8947368421052632,-0.25,0.25,0.0,1.0,0.16256485581139768,0.053747960456857743,0.0,0.7307692307692307,-0.5,1,0,0,0,1,0,0,1,0,0,0,0,0.0
0.23076923076923078,0,-0.7894736842105263,-0.5416666666666666,0.0,-0.3333333333333333,1.0,-0.2526391427937401,-0.1581725693444668,0.0,-0.7307692307692307,0.5,0,0,0,1,0,1,0,1,0,0,1,0,0.0
-0.6538461538461539,0,0.05263157894736842,0.7083333333333334,0.25,0.3333333333333333,0.0,0.19633742986061953,0.19809962568384684,0.0,-0.8076923076923077,0.5,0,1,0,0,0,1,0,1,0,0,1,0,0.0
-0.19230769230769232,2,-0.21052631578947367,-0.5,-0.25,-0.6666666666666666,1.0,-0.5384168313379055,-0.23802668202322677,0.0,-0.7307692307692307,0.5,0,0,0,1,0,1,0,1,0,0,0,0,0.0
-0.07692307692307693,1,-0.21052631578947367,-0.25,0.0,0.0,0.0,0.17710523813046206,-0.4887225261541414,0.0,-0.19230769230769232,0.5,0,1,0,0,0,1,0,0,1,0,0,1,0.0
0.8076923076923077,2,-0.05263157894736842,-0.5833333333333334,0.75,0.6666666666666666,1.0,0.222797544197056,0.6119589212016511,0.0,0.3076923076923077,-0.5,1,0,0,0,1,0,0,1,0,0,0,1,0.0
-0.5769230769230769,0,1.4736842105263157,1.0833333333333333,1.25,1.3333333333333333,1.0,1.5589065125273427,0.8380842691237163,0.0,-0.8461538461538461,0.5,0,0,1,0,0,0,1,0,0,0,1,0,1.0
-0.5384615384615384,2,1.1578947368421053,2.0833333333333335,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,1.5,-0.5,0,0,0,0,0,1,0,1,0,1,0,0,1.0
-0.11538461538461539,2,-1.105263157894737,1.2916666666666667,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,0.8461538461538461,-1.0,0,1,0,0,0,1,0,0,0,0,0,1,0.0
0.6923076923076923,2,1.4736842105263157,-0.4166666666666667,2.75,3.6666666666666665,0.0,3.4696141937801834,3.3054995680967463,3.0,0.19230769230769232,0.0,0,1,0,0,0,1,0,1,0,0,0,1,0.0
0.4230769230769231,1,-0.15789473684210525,0.2916666666666667,0.25,-0.3333333333333333,2.0,-0.10474147496116577,0.08330933870812944,0.0,-1.3076923076923077,0.5,0,0,0,1,0,1,0,1,0,0,0,1,0.0
0.6923076923076923,2,0.5263157894736842,0.125,1.75,2.0,1.0,2.951528536557016,2.0159324311354254,1.0,0.9230769230769231,-0.5,0,0,1,0,0,0,0,0,0,0,0,1,0.0
-0.5384615384615384,0,-0.3157894736842105,-0.3333333333333333,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,-0.07692307692307693,-1.0,1,0,0,0,1,0,0,0,0,1,0,0,0.0
-0.4230769230769231,2,-1.105263157894737,-0.20833333333333334,1.25,0.6666666666666666,3.0,0.6418902497014783,1.0876283712448411,1.0,0.4230769230769231,-0.5,0,0,0,1,0,1,1,0,0,0,1,0,1.0
0.2692307692307692,1,1.105263157894737,2.0833333333333335,-0.25,-0.3333333333333333,0.0,-0.3649889573404627,-0.6085036951722813,0.0,-0.11538461538461539,0.5,0,1,0,0,0,1,1,0,0,1,0,0,1.0
0.3076923076923077,0,0.42105263157894735,0.5833333333333334,-0.25,-0.3333333333333333,0.0,-0.38210772140796556,-0.4887225261541414,0.0,-0.8846153846153846,0.5,1,0,0,0,1,0,1,0,0,1,0,0,0.0
0.8846153846153846,0,-0.42105263157894735,-0.375,0.0,0.0,0.0,-0.1517441061786058,-0.05374796045685761,0.0,0.0,0.5,0,0,0,0,0,1,1,0,0,0,0,1,0.0
-0.23076923076923078,2,1.0,0.20833333333333334,0.75,0.6666666666666666,1.0,0.6954867752264011,0.6760725597466167,2.0,1.3076923076923077,-0.5,0,1,0,0,0,1,0,0,1,0,0,0,0.0
0.19230769230769232,1,-0.9473684210526315,-0.5833333333333334,-0.25,-0.6666666666666666,1.0,-0.5300899263470461,-0.5071503983107783,0.0,0.38461538461538464,-0.5,0,0,0,1,0,1,0,0,0,0,0,0,0.0
-0.3076923076923077,1,-0.5789473684210527,-0.20833333333333334,-0.25,-0.3333333333333333,0.0,-0.3892933754609915,-0.27948939437565984,0.0,-0.23076923076923078,0.5,0,1,0,0,0,1,1,0,0,0,0,0,0.0
-0.7692307692307693,0,0.7894736842105263,-0.5416666666666666,-0.5,-0.6666666666666666,0.0,-0.6057083681168304,-0.6488146655149246,0.0,0.5769230769230769,-1.0,0,0,0,0,0,1,0,1,0,0,0,1,0.0
-0.5,1,0.631578947368421,-0.16666666666666666,1.5,1.3333333333333333,2.0,0.8129510847167482,1.4270083501295712,1.0,0.15384615384615385,-0.5,0,0,0,0,0,1,0,0,0,0,1,0,0.0
0.038461538461538464,0,-0.47368421052631576,-0.5833333333333334,0.5,0.6666666666666666,0.0,0.7257510593556161,0.3489778289663115,1.0,-0.23076923076923078,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0.0
-0.8846153846153846,1,0.7894736842105263,0.4583333333333333,1.0,0.6666666666666666,2.0,0.7931694017943003,1.2807371148862658,2.0,0.2692307692307692,-0.5,0,0,0,0,0,1,0,0,0,0,0,1,0.0
-0.8846153846153846,0,1.5263157894736843,-0.3333333333333333,1.25,1.3333333333333333,1.0,1.6542221001130688,1.6800076782800653,1.0,0.7692307692307693,-0.5,0,0,1,0,0,0,0,1,0,0,1,0,0.0
-0.6923076923076923,2,-0.3684210526315789,1.25,0.75,0.3333333333333333,2.0,0.43997337081145066,0.4772051060562434,0.0,0.038461538461538464,0.5,0,0,0,1,0,1,0,0,1,1,0,0,0.0
-0.3076923076923077,0,1.263157894736842,0.20833333333333334,0.25,0.3333333333333333,0.0,0.2817199074318685,0.22267012189269605,0.0,0.038461538461538464,0.5,0,0,1,0,0,0,0,0,0,0,1,0,0.0
