customer_id,city,signup_date,age,gender,total_trips,cancelled_trips,days_since_last_trip,churned,engagement_score,loyalty_score,persona,signup_channel,income_level
CUST01578,Berlin,2024-01-30,61,Other,68,0,38,0,1.0,1.0,Tourist,Organic,medium
CUST01579,Berlin,2023-11-19,23,Female,64,6,5,0,1.0,1.0,Tourist,Ads,medium
CUST01580,Barcelona,2023-05-28,42,Other,32,2,15,0,1.0,0.8,Commuter,Referral,low
CUST01581,London,2023-01-06,53,Other,38,0,20,0,1.0,0.837,Commuter,Referral,high
CUST01582,Barcelona,2024-02-26,30,Female,42,5,15,0,1.0,0.863,Commuter,Referral,low
CUST01583,Barcelona,2023-04-12,57,Female,44,1,12,0,1.0,0.875,Tourist,Ads,low
CUST01584,London,2025-03-08,41,Male,53,6,21,0,1.0,0.931,Business,Referral,high
CUST01585,Milan,2025-03-06,45,Female,44,6,13,0,1.0,0.875,Casual Rider,Referral,medium
CUST01586,Berlin,2023-12-28,63,Male,67,8,17,0,1.0,1.0,Commuter,Organic,medium
CUST01587,Amsterdam,2025-09-22,65,Female,39,7,30,0,1.0,0.844,Casual Rider,Ads,medium
CUST01588,Barcelona,2023-05-16,31,Other,62,8,1,0,1.0,0.988,Commuter,Organic,low
CUST01589,Berlin,2024-10-16,44,Male,40,1,8,0,1.0,0.85,Casual Rider,Ads,medium
CUST01590,London,2024-04-11,36,Female,50,1,13,0,1.0,0.912,Commuter,Partnership,high
CUST01591,Berlin,2024-12-19,41,Other,50,3,34,0,1.0,0.912,Casual Rider,Referral,medium
CUST01592,London,2023-12-29,48,Male,51,3,29,0,1.0,0.919,Tourist,Partnership,high
CUST01593,Berlin,2024-05-09,63,Female,30,0,5,0,1.0,0.787,Casual Rider,Organic,medium
CUST01594,London,2024-03-27,24,Other,33,3,42,0,1.0,0.806,Business,Referral,high
CUST01595,Amsterdam,2025-03-19,33,Female,42,7,8,0,1.0,0.863,Tourist,Referral,medium
CUST01596,London,2025-09-07,34,Other,42,6,27,0,1.0,0.863,Casual Rider,Organic,high
CUST01597,Barcelona,2025-02-02,60,Female,40,3,13,1,1.0,0.85,Commuter,Referral,low
CUST01598,Milan,2025-07-11,29,Female,40,4,17,0,1.0,0.85,Commuter,Partnership,medium
CUST01599,Amsterdam,2023-09-12,47,Male,41,0,6,0,1.0,0.856,Business,Organic,medium
CUST01600,Milan,2024-04-08,45,Male,36,2,13,0,1.0,0.825,Tourist,Referral,medium
CUST01601,Amsterdam,2024-09-18,20,Male,41,6,18,0,1.0,0.856,Casual Rider,Organic,medium
CUST01602,Amsterdam,2023-09-06,45,Female,22,0,0,0,1.0,0.738,Tourist,Organic,medium
CUST01603,Milan,2023-11-24,38,Female,37,0,93,0,1.0,0.831,Commuter,Organic,medium
CUST01604,Barcelona,2024-09-13,66,Male,42,0,43,0,1.0,0.863,Casual Rider,Referral,low
CUST01605,Berlin,2025-07-08,27,Male,28,1,0,0,1.0,0.775,Commuter,Ads,medium
CUST01606,London,2025-03-13,48,Female,40,4,11,0,1.0,0.85,Commuter,Partnership,high
CUST01607,Barcelona,2023-06-05,25,Female,30,2,43,0,1.0,0.787,Business,Partnership,low
CUST01608,Amsterdam,2024-07-01,63,Other,32,4,12,0,1.0,0.8,Casual Rider,Partnership,medium
CUST01609,Barcelona,2023-11-17,25,Other,41,4,10,0,1.0,0.856,Commuter,Referral,low
CUST01610,Amsterdam,2025-02-14,23,Male,52,9,6,0,1.0,0.925,Tourist,Ads,medium
CUST01611,Berlin,2025-03-14,65,Other,38,1,0,0,1.0,0.837,Tourist,Ads,medium
CUST01612,Milan,2025-07-23,18,Other,20,3,26,0,0.972,0.708,Commuter,Partnership,medium
CUST01613,London,2023-07-08,33,Female,51,5,68,0,1.0,0.919,Business,Organic,high
CUST01614,London,2023-04-24,36,Other,70,1,15,0,1.0,1.0,Business,Partnership,high
CUST01615,Amsterdam,2023-12-01,55,Male,51,7,3,1,1.0,0.919,Tourist,Ads,medium
CUST01616,London,2024-09-29,23,Female,55,1,8,0,1.0,0.944,Casual Rider,Partnership,high
CUST01617,Amsterdam,2023-02-01,56,Other,43,2,78,1,1.0,0.869,Business,Organic,medium
CUST01618,London,2024-12-03,59,Other,51,1,23,0,1.0,0.919,Casual Rider,Organic,high
CUST01619,Milan,2024-12-01,26,Male,37,2,6,1,1.0,0.831,Business,Organic,medium
CUST01620,Amsterdam,2023-11-10,21,Other,57,4,12,0,1.0,0.956,Business,Partnership,medium
CUST01621,London,2023-03-31,43,Female,52,4,0,0,1.0,0.925,Commuter,Ads,high
CUST01622,Barcelona,2023-06-16,23,Male,50,7,0,0,1.0,0.912,Commuter,Ads,low
CUST01623,Barcelona,2024-03-22,67,Female,54,4,8,0,1.0,0.938,Tourist,Ads,low
CUST01624,London,2024-11-04,37,Female,72,7,24,0,1.0,1.0,Casual Rider,Organic,high
CUST01625,Milan,2025-09-30,26,Female,32,2,15,0,1.0,0.8,Business,Organic,medium
CUST01626,Milan,2023-04-02,30,Female,25,4,2,0,1.0,0.756,Casual Rider,Partnership,medium
CUST01627,Barcelona,2024-11-20,35,Other,35,2,25,0,1.0,0.819,Casual Rider,Referral,low
CUST01628,Barcelona,2024-11-12,41,Other,45,1,50,1,1.0,0.881,Commuter,Partnership,low
CUST01629,Barcelona,2024-12-05,23,Male,43,3,17,1,1.0,0.869,Tourist,Partnership,low
CUST01630,Berlin,2023-11-21,59,Other,22,1,10,0,1.0,0.738,Commuter,Partnership,medium
CUST01631,Milan,2024-11-13,58,Other,29,4,1,0,1.0,0.781,Business,Organic,medium
CUST01632,Barcelona,2023-03-24,45,Male,32,1,32,0,1.0,0.8,Casual Rider,Organic,low
CUST01633,Berlin,2024-12-18,26,Other,44,3,13,0,1.0,0.875,Tourist,Ads,medium
CUST01634,Milan,2025-05-17,45,Female,53,8,0,1,1.0,0.931,Business,Referral,medium
CUST01635,London,2023-08-25,50,Male,57,7,17,0,1.0,0.956,Casual Rider,Partnership,high
CUST01636,London,2024-12-23,47,Other,90,6,27,0,1.0,1.0,Tourist,Organic,high
CUST01637,Amsterdam,2024-09-08,55,Male,45,3,11,0,1.0,0.881,Business,Referral,medium
CUST01638,Barcelona,2025-07-04,29,Male,47,3,53,0,1.0,0.894,Casual Rider,Referral,low
CUST01639,London,2025-07-05,44,Other,60,2,66,0,1.0,0.975,Tourist,Organic,high
CUST01640,Milan,2025-07-09,64,Female,44,0,20,0,1.0,0.875,Casual Rider,Organic,medium
CUST01641,Amsterdam,2023-04-26,29,Male,42,2,25,0,1.0,0.863,Commuter,Referral,medium
CUST01642,Milan,2023-02-06,34,Other,32,1,36,0,1.0,0.8,Business,Partnership,medium
CUST01643,Milan,2024-12-23,19,Male,28,3,20,0,1.0,0.775,Casual Rider,Referral,medium
CUST01644,London,2023-09-26,28,Other,39,3,13,0,1.0,0.844,Casual Rider,Partnership,high
CUST01645,Barcelona,2024-03-15,60,Other,27,3,5,0,1.0,0.769,Casual Rider,Organic,low
CUST01646,Milan,2025-09-13,57,Female,37,2,13,0,1.0,0.831,Casual Rider,Organic,medium
CUST01647,London,2025-10-23,26,Male,31,0,46,0,1.0,0.794,Business,Ads,high
CUST01648,London,2025-03-01,19,Other,54,5,18,0,1.0,0.938,Commuter,Referral,high
CUST01649,Berlin,2025-04-15,48,Other,39,1,36,0,1.0,0.844,Commuter,Ads,medium
CUST01650,Barcelona,2023-03-27,58,Other,20,0,8,0,1.0,0.725,Commuter,Referral,low
CUST01651,Amsterdam,2025-03-05,67,Female,41,4,3,0,1.0,0.856,Commuter,Partnership,medium
CUST01652,Barcelona,2024-06-25,19,Male,42,2,19,0,1.0,0.863,Commuter,Ads,low
CUST01653,Barcelona,2024-07-05,49,Female,24,0,4,0,1.0,0.75,Business,Partnership,low
CUST01654,Milan,2024-06-03,33,Male,57,10,19,0,1.0,0.956,Tourist,Partnership,medium
CUST01655,London,2023-03-30,39,Male,62,9,38,0,1.0,0.988,Business,Partnership,high
CUST01656,Barcelona,2023-02-10,49,Other,38,4,15,0,1.0,0.837,Tourist,Referral,low
CUST01657,Barcelona,2023-08-03,43,Female,18,2,7,0,1.0,0.713,Casual Rider,Ads,low
CUST01658,London,2024-11-20,51,Male,86,12,15,0,1.0,1.0,Casual Rider,Organic,high
CUST01659,Milan,2025-02-08,22,Female,35,1,10,0,1.0,0.819,Casual Rider,Partnership,medium
CUST01660,London,2024-09-24,49,Other,32,1,7,0,1.0,0.8,Tourist,Partnership,high
CUST01661,Barcelona,2023-01-18,19,Male,32,1,13,1,1.0,0.8,Tourist,Ads,low
CUST01662,Barcelona,2025-08-24,40,Female,29,0,19,0,1.0,0.781,Commuter,Ads,low
CUST01663,Milan,2024-10-03,61,Female,31,2,1,0,1.0,0.794,Casual Rider,Ads,medium
CUST01664,Amsterdam,2025-10-04,64,Other,26,1,4,1,1.0,0.762,Casual Rider,Partnership,medium
CUST01665,Amsterdam,2024-03-28,68,Female,47,2,8,0,1.0,0.894,Commuter,Ads,medium
CUST01666,Amsterdam,2024-08-22,62,Other,53,1,35,0,1.0,0.931,Business,Partnership,medium
CUST01667,Berlin,2024-09-07,29,Male,47,2,4,0,1.0,0.894,Commuter,Partnership,medium
CUST01668,London,2023-01-26,68,Female,20,3,2,0,1.0,0.725,Casual Rider,Organic,high
CUST01669,Berlin,2024-05-06,31,Other,65,7,9,0,1.0,1.0,Business,Referral,medium
CUST01670,Amsterdam,2024-03-23,34,Female,55,5,14,0,1.0,0.944,Commuter,Ads,medium
CUST01671,Milan,2024-02-27,20,Male,20,0,24,0,1.0,0.725,Tourist,Partnership,medium
CUST01672,London,2023-01-09,57,Male,62,4,11,0,1.0,0.988,Business,Ads,high
CUST01673,Barcelona,2023-03-07,34,Female,29,0,14,0,1.0,0.781,Tourist,Referral,low
CUST01674,Milan,2023-03-12,35,Male,35,4,40,1,1.0,0.819,Business,Referral,medium
CUST01675,Barcelona,2025-04-24,47,Male,37,0,2,0,1.0,0.831,Business,Referral,low
CUST01676,Milan,2024-06-05,20,Other,28,3,27,0,1.0,0.775,Business,Ads,medium
CUST01677,London,2024-01-10,31,Female,70,6,9,1,1.0,1.0,Commuter,Organic,high
CUST01678,Barcelona,2024-02-07,66,Other,33,3,8,0,1.0,0.806,Casual Rider,Referral,low
CUST01679,Berlin,2025-10-08,59,Female,56,2,11,0,1.0,0.95,Tourist,Ads,medium
CUST01680,London,2025-04-25,30,Female,99,15,1,1,1.0,1.0,Casual Rider,Referral,high
CUST01681,Berlin,2025-01-31,48,Female,48,1,45,0,1.0,0.9,Tourist,Ads,medium
CUST01682,London,2023-10-09,35,Female,58,4,1,0,1.0,0.962,Casual Rider,Organic,high
CUST01683,Berlin,2023-08-22,27,Other,54,0,25,0,1.0,0.938,Casual Rider,Ads,medium
CUST01684,Berlin,2023-09-05,45,Female,73,5,37,0,1.0,1.0,Casual Rider,Partnership,medium
CUST01685,Milan,2024-02-20,68,Other,44,0,26,0,1.0,0.875,Tourist,Referral,medium
CUST01686,Barcelona,2023-02-12,27,Male,23,3,3,0,1.0,0.744,Business,Referral,low
CUST01687,Amsterdam,2025-02-19,38,Female,58,10,2,0,1.0,0.962,Commuter,Partnership,medium
CUST01688,London,2023-12-17,43,Male,34,3,12,0,1.0,0.812,Commuter,Referral,high
CUST01689,Milan,2023-01-17,36,Female,27,4,25,0,1.0,0.769,Casual Rider,Organic,medium
CUST01690,Amsterdam,2023-04-08,40,Male,34,1,39,0,1.0,0.812,Tourist,Ads,medium
CUST01691,Barcelona,2025-10-11,46,Other,34,0,3,0,1.0,0.812,Commuter,Partnership,low
CUST01692,Amsterdam,2025-02-27,68,Other,51,7,30,0,1.0,0.919,Casual Rider,Ads,medium
CUST01693,Amsterdam,2025-10-12,23,Male,39,4,21,1,1.0,0.844,Tourist,Partnership,medium
CUST01694,Berlin,2023-07-04,51,Other,59,7,5,0,1.0,0.969,Tourist,Ads,medium
CUST01695,London,2024-10-03,50,Other,67,5,38,0,1.0,1.0,Tourist,Organic,high
CUST01696,Berlin,2024-03-24,19,Male,39,3,38,0,1.0,0.844,Tourist,Ads,medium
CUST01697,Amsterdam,2024-01-23,64,Female,42,4,3,1,1.0,0.863,Business,Referral,medium
CUST01698,Amsterdam,2024-05-14,34,Other,24,0,24,0,1.0,0.75,Tourist,Referral,medium
CUST01699,London,2024-07-05,66,Other,46,0,49,0,1.0,0.887,Business,Partnership,high
CUST01700,Amsterdam,2024-02-13,54,Other,13,2,58,1,0.889,0.615,Business,Partnership,medium
CUST01701,Amsterdam,2025-08-11,33,Other,32,4,58,0,1.0,0.8,Commuter,Organic,medium
CUST01702,Amsterdam,2024-12-20,36,Other,52,0,18,0,1.0,0.925,Commuter,Partnership,medium
CUST01703,Milan,2024-03-02,65,Male,27,3,41,1,1.0,0.769,Business,Organic,medium
CUST01704,Milan,2024-01-09,55,Male,34,3,0,0,1.0,0.812,Tourist,Partnership,medium
CUST01705,London,2025-10-12,27,Other,26,2,29,0,1.0,0.762,Casual Rider,Partnership,high
CUST01706,London,2024-08-03,23,Male,58,2,1,0,1.0,0.962,Casual Rider,Ads,high
CUST01707,Barcelona,2023-01-18,31,Female,27,1,28,0,1.0,0.769,Business,Organic,low
CUST01708,Milan,2025-08-18,43,Other,40,5,17,0,1.0,0.85,Casual Rider,Organic,medium
CUST01709,Milan,2025-11-11,49,Other,45,3,62,0,1.0,0.881,Casual Rider,Partnership,medium
CUST01710,Barcelona,2024-08-17,64,Female,29,1,14,0,1.0,0.781,Commuter,Ads,low
CUST01711,Milan,2023-06-12,26,Female,26,0,83,1,1.0,0.762,Casual Rider,Ads,medium
CUST01712,Milan,2025-08-22,51,Male,33,4,12,0,1.0,0.806,Commuter,Partnership,medium
CUST01713,Barcelona,2023-12-08,20,Other,47,2,18,0,1.0,0.894,Commuter,Organic,low
CUST01714,London,2024-08-11,56,Female,40,0,1,0,1.0,0.85,Business,Referral,high
CUST01715,Amsterdam,2024-02-04,54,Female,24,0,36,0,1.0,0.75,Business,Ads,medium
CUST01716,London,2024-02-09,41,Female,65,5,8,0,1.0,1.0,Tourist,Organic,high
CUST01717,Amsterdam,2024-12-11,49,Male,37,3,2,0,1.0,0.831,Commuter,Ads,medium
CUST01718,Milan,2023-06-28,44,Male,46,3,39,0,1.0,0.887,Tourist,Organic,medium
CUST01719,Berlin,2024-01-15,29,Other,33,0,41,0,1.0,0.806,Casual Rider,Referral,medium
CUST01720,London,2023-09-05,53,Female,47,7,6,0,1.0,0.894,Business,Referral,high
CUST01721,Barcelona,2023-10-10,48,Other,28,1,18,0,1.0,0.775,Tourist,Partnership,low
CUST01722,Amsterdam,2025-06-17,68,Female,44,0,8,1,1.0,0.875,Casual Rider,Ads,medium
CUST01723,Berlin,2023-04-24,50,Other,65,8,5,0,1.0,1.0,Casual Rider,Partnership,medium
CUST01724,Barcelona,2023-02-22,27,Other,31,2,13,0,1.0,0.794,Tourist,Referral,low
CUST01725,Milan,2023-10-07,60,Other,46,0,3,0,1.0,0.887,Casual Rider,Partnership,medium
CUST01726,Berlin,2022-12-22,43,Female,55,3,29,1,1.0,0.944,Business,Partnership,medium
CUST01727,Amsterdam,2023-07-15,59,Male,8,1,5,0,1.0,0.65,Commuter,Referral,medium
CUST01728,Milan,2024-05-01,58,Other,44,2,3,1,1.0,0.875,Tourist,Referral,medium
CUST01729,Milan,2023-10-16,23,Male,25,1,20,0,1.0,0.756,Business,Ads,medium
CUST01730,Barcelona,2025-08-05,50,Male,59,4,45,0,1.0,0.969,Business,Ads,low
CUST01731,London,2023-12-25,35,Male,53,8,10,0,1.0,0.931,Commuter,Partnership,high
CUST01732,London,2025-08-01,52,Other,74,1,7,0,1.0,1.0,Tourist,Partnership,high
CUST01733,Milan,2025-08-30,20,Female,23,1,27,0,1.0,0.744,Business,Organic,medium
CUST01734,Barcelona,2023-07-01,29,Female,14,0,14,1,1.0,0.688,Business,Organic,low
CUST01735,Barcelona,2023-02-02,34,Male,62,9,43,0,1.0,0.988,Business,Referral,low
CUST01736,Milan,2025-03-08,28,Female,40,3,71,0,1.0,0.85,Commuter,Ads,medium
CUST01737,Amsterdam,2023-04-11,67,Male,45,6,66,1,1.0,0.881,Commuter,Organic,medium
CUST01738,Barcelona,2023-02-20,61,Male,18,2,17,0,1.0,0.713,Business,Organic,low
CUST01739,Berlin,2025-07-18,19,Other,49,3,21,0,1.0,0.906,Business,Organic,medium
CUST01740,Barcelona,2024-02-14,24,Female,38,4,11,0,1.0,0.837,Commuter,Partnership,low
CUST01741,Amsterdam,2024-10-03,34,Female,49,3,17,0,1.0,0.906,Business,Referral,medium
CUST01742,Berlin,2025-04-02,33,Other,46,1,2,0,1.0,0.887,Commuter,Partnership,medium
CUST01743,Milan,2024-03-28,66,Other,21,2,11,0,1.0,0.731,Casual Rider,Referral,medium
CUST01744,Amsterdam,2023-04-09,21,Female,34,6,37,0,1.0,0.812,Casual Rider,Partnership,medium
CUST01745,London,2025-07-12,48,Male,76,3,7,0,1.0,1.0,Casual Rider,Ads,high
CUST01746,London,2023-10-14,35,Other,40,1,35,0,1.0,0.85,Business,Ads,high
CUST01747,Milan,2024-10-05,59,Male,26,2,11,0,1.0,0.762,Tourist,Partnership,medium
CUST01748,Barcelona,2025-10-04,23,Other,50,5,0,1,1.0,0.912,Commuter,Ads,low
CUST01749,Amsterdam,2024-08-27,52,Male,54,9,0,1,1.0,0.938,Commuter,Partnership,medium
CUST01750,Milan,2024-12-21,46,Male,40,7,12,0,1.0,0.85,Business,Partnership,medium
CUST01751,Milan,2025-01-02,36,Other,51,9,1,0,1.0,0.919,Commuter,Referral,medium
CUST01752,London,2024-08-02,48,Female,61,9,62,0,1.0,0.981,Tourist,Partnership,high
CUST01753,Amsterdam,2025-06-28,58,Male,59,0,8,1,1.0,0.969,Tourist,Referral,medium
CUST01754,Berlin,2024-02-08,65,Other,49,3,6,1,1.0,0.906,Business,Organic,medium
CUST01755,London,2024-04-30,43,Other,41,2,48,0,1.0,0.856,Business,Ads,high
CUST01756,Milan,2025-09-16,35,Female,22,4,13,0,0.998,0.736,Commuter,Organic,medium
CUST01757,Amsterdam,2024-07-12,58,Female,41,0,2,0,1.0,0.856,Casual Rider,Organic,medium
CUST01758,Berlin,2024-03-14,60,Female,64,6,26,1,1.0,1.0,Tourist,Ads,medium
CUST01759,Barcelona,2025-06-30,56,Female,25,1,13,0,1.0,0.756,Business,Ads,low
CUST01760,London,2023-07-23,56,Female,57,2,7,0,1.0,0.956,Business,Referral,high
CUST01761,Berlin,2023-12-17,44,Other,41,1,4,0,1.0,0.856,Casual Rider,Partnership,medium
CUST01762,Milan,2025-07-07,23,Other,37,5,22,0,1.0,0.831,Business,Referral,medium
CUST01763,Barcelona,2024-12-26,61,Male,3,0,7,0,1.0,0.619,Tourist,Partnership,low
CUST01764,Milan,2023-11-02,40,Female,35,4,10,0,1.0,0.819,Commuter,Referral,medium
CUST01765,London,2023-07-27,47,Female,22,1,17,0,1.0,0.738,Commuter,Partnership,high
CUST01766,London,2024-07-15,32,Other,65,7,2,0,1.0,1.0,Business,Organic,high
CUST01767,Amsterdam,2023-01-23,30,Male,40,4,37,0,1.0,0.85,Tourist,Ads,medium
CUST01768,Berlin,2024-11-21,49,Female,88,7,18,1,1.0,1.0,Business,Organic,medium
CUST01769,Barcelona,2025-09-22,63,Other,46,6,35,0,1.0,0.887,Commuter,Referral,low
CUST01770,Berlin,2024-03-29,58,Female,46,5,15,0,1.0,0.887,Business,Organic,medium
CUST01771,Milan,2024-06-25,50,Female,15,0,28,0,1.0,0.694,Commuter,Ads,medium
CUST01772,Milan,2025-05-12,61,Other,24,3,10,0,1.0,0.75,Commuter,Referral,medium
CUST01773,Milan,2023-01-24,26,Other,20,3,10,0,1.0,0.725,Business,Ads,medium
CUST01774,Amsterdam,2022-12-28,54,Male,45,5,12,1,1.0,0.881,Tourist,Ads,medium
CUST01775,London,2023-05-07,62,Other,51,6,5,0,1.0,0.919,Tourist,Partnership,high
CUST01776,London,2023-01-31,45,Other,72,5,27,0,1.0,1.0,Business,Organic,high
CUST01777,Barcelona,2024-06-08,44,Female,46,4,82,0,1.0,0.887,Business,Partnership,low
CUST01778,Barcelona,2023-06-29,41,Other,43,5,31,1,1.0,0.869,Business,Ads,low
CUST01779,London,2023-09-14,35,Female,87,11,43,1,1.0,1.0,Casual Rider,Organic,high
CUST01780,London,2024-08-18,43,Male,49,7,4,0,1.0,0.906,Tourist,Referral,high
CUST01781,Milan,2023-03-31,19,Other,25,4,3,0,1.0,0.756,Commuter,Partnership,medium
CUST01782,London,2025-03-30,33,Male,76,5,4,0,1.0,1.0,Commuter,Organic,high
CUST01783,Amsterdam,2023-10-28,22,Other,42,4,36,0,1.0,0.863,Business,Referral,medium
CUST01784,Barcelona,2024-09-08,45,Male,30,0,45,0,1.0,0.787,Tourist,Organic,low
CUST01785,Berlin,2025-05-23,24,Female,55,5,11,0,1.0,0.944,Commuter,Organic,medium
CUST01786,London,2024-07-03,39,Other,24,2,46,0,1.0,0.75,Commuter,Referral,high
CUST01787,Milan,2023-08-08,57,Female,44,4,17,1,1.0,0.875,Business,Partnership,medium
CUST01788,Milan,2025-07-24,25,Male,40,3,0,0,1.0,0.85,Business,Referral,medium
CUST01789,Barcelona,2025-01-23,38,Other,27,2,0,0,1.0,0.769,Business,Ads,low
CUST01790,London,2023-10-28,46,Male,25,0,11,0,1.0,0.756,Tourist,Partnership,high
CUST01791,London,2024-12-15,24,Other,63,2,15,0,1.0,0.994,Business,Referral,high
CUST01792,Amsterdam,2025-08-21,42,Female,36,3,1,0,1.0,0.825,Business,Partnership,medium
CUST01793,Berlin,2023-01-17,56,Other,51,4,16,0,1.0,0.919,Business,Partnership,medium
CUST01794,Barcelona,2024-03-09,47,Female,17,2,33,1,0.968,0.687,Business,Organic,low
CUST01795,London,2023-05-22,47,Other,79,5,38,0,1.0,1.0,Tourist,Ads,high
CUST01796,London,2025-01-23,24,Male,37,1,7,0,1.0,0.831,Business,Ads,high
CUST01797,Milan,2025-01-22,26,Other,43,0,27,0,1.0,0.869,Tourist,Organic,medium
CUST01798,Barcelona,2024-11-07,48,Other,30,2,1,0,1.0,0.787,Casual Rider,Ads,low
CUST01799,Berlin,2023-09-26,26,Male,27,1,8,0,1.0,0.769,Business,Ads,medium
CUST01800,Amsterdam,2024-07-06,55,Female,37,6,6,0,1.0,0.831,Tourist,Organic,medium
CUST01801,Milan,2023-04-01,52,Male,29,3,9,0,1.0,0.781,Commuter,Partnership,medium
CUST01802,Amsterdam,2025-11-10,56,Female,40,6,68,1,1.0,0.85,Tourist,Organic,medium
CUST01803,London,2023-07-16,51,Other,83,7,9,0,1.0,1.0,Commuter,Referral,high
CUST01804,Berlin,2025-05-30,50,Other,43,5,37,1,1.0,0.869,Business,Partnership,medium
CUST01805,Amsterdam,2025-06-29,30,Male,45,2,2,0,1.0,0.881,Commuter,Referral,medium
CUST01806,Amsterdam,2025-10-28,30,Other,57,9,21,0,1.0,0.956,Casual Rider,Partnership,medium
CUST01807,Milan,2025-04-25,62,Female,37,0,9,0,1.0,0.831,Tourist,Organic,medium
CUST01808,Barcelona,2023-10-21,39,Male,25,2,13,0,1.0,0.756,Business,Partnership,low
CUST01809,London,2025-11-17,49,Male,46,7,5,0,1.0,0.887,Business,Ads,high
CUST01810,Berlin,2023-03-15,47,Other,57,3,13,0,1.0,0.956,Commuter,Ads,medium
CUST01811,Barcelona,2025-11-11,65,Female,39,1,3,0,1.0,0.844,Casual Rider,Ads,low
CUST01812,Barcelona,2025-06-19,29,Male,40,3,4,0,1.0,0.85,Tourist,Referral,low
CUST01813,London,2025-05-23,40,Male,47,4,11,0,1.0,0.894,Business,Ads,high
CUST01814,Amsterdam,2025-07-01,46,Male,44,0,13,0,1.0,0.875,Tourist,Referral,medium
CUST01815,London,2025-10-16,30,Male,62,10,65,1,1.0,0.988,Tourist,Ads,high
CUST01816,Berlin,2023-10-27,34,Other,61,3,12,0,1.0,0.981,Commuter,Organic,medium
CUST01817,Milan,2023-04-06,33,Male,29,0,19,0,1.0,0.781,Commuter,Referral,medium
CUST01818,Berlin,2022-12-26,34,Male,40,2,2,0,1.0,0.85,Business,Ads,medium
CUST01819,Barcelona,2025-07-27,59,Male,13,0,67,1,1.0,0.681,Tourist,Ads,low
CUST01820,Amsterdam,2023-12-16,47,Male,52,6,38,0,1.0,0.925,Tourist,Organic,medium
CUST01821,Berlin,2024-06-23,51,Other,66,6,19,0,1.0,1.0,Casual Rider,Referral,medium
CUST01822,London,2024-01-07,27,Male,60,3,9,1,1.0,0.975,Commuter,Ads,high
CUST01823,Milan,2025-10-10,42,Other,51,5,38,0,1.0,0.919,Tourist,Organic,medium
CUST01824,Milan,2023-04-06,45,Other,17,2,29,0,0.972,0.689,Commuter,Referral,medium
CUST01825,Milan,2023-03-29,55,Male,21,1,17,0,1.0,0.731,Tourist,Ads,medium
CUST01826,Amsterdam,2025-03-14,33,Male,37,2,34,0,1.0,0.831,Tourist,Ads,medium
CUST01827,Milan,2025-07-25,55,Female,20,2,11,0,1.0,0.725,Commuter,Referral,medium
CUST01828,Barcelona,2024-09-18,68,Other,13,0,11,0,1.0,0.681,Business,Ads,low
CUST01829,Milan,2023-01-03,42,Other,32,1,0,0,1.0,0.8,Tourist,Partnership,medium
CUST01830,Milan,2024-09-16,47,Male,32,1,29,0,1.0,0.8,Tourist,Organic,medium
CUST01831,Milan,2024-06-12,62,Female,46,8,2,1,1.0,0.887,Casual Rider,Partnership,medium
CUST01832,Amsterdam,2023-06-13,55,Female,46,6,4,0,1.0,0.887,Business,Ads,medium
CUST01833,Berlin,2024-10-02,30,Female,49,2,29,0,1.0,0.906,Commuter,Partnership,medium
CUST01834,Berlin,2024-12-26,37,Female,61,0,10,0,1.0,0.981,Casual Rider,Ads,medium
CUST01835,Amsterdam,2024-01-03,34,Other,45,0,24,0,1.0,0.881,Business,Ads,medium
CUST01836,London,2024-01-01,36,Female,48,3,15,0,1.0,0.9,Tourist,Ads,high
CUST01837,Milan,2023-10-13,20,Female,32,2,24,0,1.0,0.8,Tourist,Partnership,medium
CUST01838,Barcelona,2024-02-25,47,Female,23,1,3,0,1.0,0.744,Casual Rider,Organic,low
CUST01839,Barcelona,2023-03-08,38,Female,42,3,18,0,1.0,0.863,Casual Rider,Referral,low
CUST01840,Berlin,2024-02-19,46,Male,62,5,6,0,1.0,0.988,Tourist,Referral,medium
CUST01841,Amsterdam,2025-05-06,23,Female,48,2,30,0,1.0,0.9,Business,Organic,medium
CUST01842,Berlin,2024-07-08,24,Male,60,4,26,0,1.0,0.975,Business,Organic,medium
CUST01843,London,2025-05-16,52,Male,66,4,19,0,1.0,1.0,Tourist,Ads,high
CUST01844,Amsterdam,2025-06-30,34,Female,15,1,0,0,1.0,0.694,Tourist,Ads,medium
CUST01845,Milan,2023-07-16,26,Other,33,3,13,0,1.0,0.806,Tourist,Referral,medium
CUST01846,Amsterdam,2024-05-22,36,Female,55,10,12,1,1.0,0.944,Casual Rider,Partnership,medium
CUST01847,Milan,2025-05-15,66,Other,29,2,17,0,1.0,0.781,Business,Partnership,medium
CUST01848,Milan,2025-06-27,66,Male,46,7,5,0,1.0,0.887,Casual Rider,Ads,medium
CUST01849,Berlin,2025-03-31,64,Other,49,2,4,0,1.0,0.906,Commuter,Partnership,medium
CUST01850,Berlin,2023-05-04,51,Other,57,1,43,0,1.0,0.956,Casual Rider,Partnership,medium
CUST01851,Amsterdam,2023-04-17,68,Male,16,1,15,0,1.0,0.7,Tourist,Ads,medium
CUST01852,Barcelona,2024-05-22,67,Other,44,5,13,0,1.0,0.875,Casual Rider,Ads,low
CUST01853,Barcelona,2023-08-07,46,Other,28,0,74,0,1.0,0.775,Business,Organic,low
